conv_id,emotion,kor_emotion,context,kor_context,factor
hit:6213_conv:12426,surprised,놀란,"Went to the store, and the steaks were $1 per pound. I stocked up!",가게에 갔더니 스테이크는 파운드당 1달러였다 나 비틀거렸어!,스테이크는 파운드당 1달러였다
hit:6214_conv:12428,disappointed,실망한,"We were supposed to go to the beach, but it's raining all weekend.",우리는 해변에 갈 예정이었지만 주말 내내 비가 오고 있다,주말 내내 비가 오고 있다
hit:6214_conv:12429,lonely,외로운,i was all alone the other day when my kids left,전날 아이들이 떠났을 때 나는 혼자 있었다,전날 아이들이 떠났을 때
hit:6216_conv:12433,joyful,즐거운,i was excited when i saw i got tomorrow off!,내일 쉬는 것을 보고 흥분했어요!,내일 쉬는 것을 보고
hit:6217_conv:12435,anticipating,기대하는,i cant wait for the weekend!,나는 주말을 기다릴 수 없어!,주말을
hit:6219_conv:12439,impressed,감명받은,I don't know how these chefs cut avocado so thin for sushi.,나는 이 요리사가 초밥을 위해 아보카도를 어떻게 그렇게 얇게 자르는지 모릅니다.,이 요리사가###아보카도를 어떻게 그렇게 얇게 자르는지
hit:6221_conv:12442,afraid,두려워하는,I damaged my car yesterday. I am so worried about how much it will cost to repair it.,나는 어제 내 차를 손상시켰다. 수리비가 얼마나 나올지 너무 걱정입니다.,수리비가 얼마나 나올지
hit:6221_conv:12443,disgusted,역겨운,There was a dead fly in my jello.,내 젤리에 죽은 파리가 있었다.,내 젤리에 죽은 파리가 있었다.
hit:6222_conv:12444,proud,자랑스러운,I was happy to see that my son got perfect attendance for the entire school year,나는 내 아들이 한 학년 내내 완벽한 출석을 하는 것을 보고 기뻤습니다.,내 아들이 한 학년 내내 완벽한 출석을 하는 것을 보고
hit:6222_conv:12445,sentimental,감상적인,I was shopping in a department store last month and saw some kids running under the clothes racks playing a game together. It made me think of when me and my little brother did that. I really miss him.,지난 달에 백화점에서 쇼핑을 하고 있었는데 몇몇 아이들이 옷걸이 아래에서 함께 게임을 하고 있는 것을 보았습니다. 나와 내 동생이 그렇게 했을 때를 생각하게 했다. 나는 그를 정말로 그리워한다.,몇몇 아이들이 옷걸이 아래에서 함께 게임을 하고 있는 것을 보았습니다
hit:6223_conv:12447,prepared,준비된,i had worked with my pitchers all year. and it was playoff time i knew they were ready,나는 일년 내내 내 투수들과 함께 일했다. 그리고 플레이오프 시간이 되었고 나는 그들이 준비되었다는 것을 알았다.,투수들과###플레이오프 시간이 되었고
hit:6225_conv:12451,disappointed,실망한,I just bought a new $1000 computer and it crashed after the first week. I ordered it from a website in Japan and it will cost a lot to return it.,"나는 막 1,000달러짜리 컴퓨터를 새로 샀고 첫 주 이후 추락했다 일본의 한 홈페이지에서 주문했는데 반납하는 데 비용이 많이 든다.",컴퓨터를 새로 샀고 첫 주 이후 추락했다
hit:6226_conv:12452,sentimental,감상적인,I still have the hammer my dad gifted me over 10 years ago.,10년 전 아버지께서 선물로 주신 망치를 아직도 가지고 있습니다.,10년 전 아버지께서 선물로 주신 망치를
hit:6226_conv:12453,embarrassed,당황스러운,I ran into my husband's car but lied about it.,나는 남편의 차를 들이받았지만 거짓말을 했다,남편의 차를 들이받았지만 거짓말을 했다
hit:6227_conv:12454,disappointed,실망한,I was a little sad when i didnt win the lottery yesterday,어제 복권에 당첨되지 않아 조금 슬펐어요,복권에 당첨되지 않아
hit:6228_conv:12457,embarrassed,당황스러운,"My friends were looking towards spending time together this weekend, but I have to work.",친구들이 이번 주말에 함께 시간을 보내려고 했는데 일해야 한다.,친구들이 이번 주말에 함께 시간을 보내려고 했는데 일해야 한다.
hit:6229_conv:12458,angry,화난,There was a lot of poop on my yard.,내 마당에는 똥이 많았다,내 마당에는 똥이 많았다
hit:6230_conv:12461,lonely,외로운,"Sometimes I want privacy, but now that I have it, I miss my roomies.","가끔은 사생활을 원하지만, 지금은 사생활이 보호되어 룸메이트가 그리워요.",룸메이트가 그리워요.
hit:6232_conv:12465,proud,자랑스러운,Finally finished painting my kid's room. I think it looks nice.,드디어 아이방 페인팅을 마쳤습니다. 멋있는 것 같아요.,아이방 페인팅을 마쳤습니다
hit:6233_conv:12466,lonely,외로운,"My husband and I divorced, he has the kids this week.","남편과 나는 이혼했고, 그는 이번 주에 아이들을 낳았다",남편과 나는 이혼했고
hit:6234_conv:12468,jealous,질투하는,i love to play video games. i see folks making money doing this and i would love to have that happen,나는 비디오 게임을 하는 것을 좋아합니다. 나는 사람들이 이 일을 하면서 돈을 버는 것을 보았고 나는 그렇게 되기를 원한다,비디오 게임을 하는###사람들이 이 일을 하면서 돈을 버는 것을 보았고
hit:6234_conv:12469,angry,화난,i was pissed when i saw someone put a dent in my car door,나는 누군가가 내 차 문에 움푹 들어간 곳을 보았을 때 화를 냈습니다.,누군가가 내 차 문에 움푹 들어간 곳을 보았을 때
hit:6235_conv:12470,surprised,놀란,"For our wedding anniversary, my wife bought a trip to Hawai. I was not expecting that,",우리 결혼 기념일을 맞아 아내는 하와이 여행을 샀다 나는 그것을 기대하지 않았다,우리 결혼 기념일을 맞아 아내는 하와이 여행을 샀다
hit:6236_conv:12472,afraid,두려워하는,MY son likes to hit his head on things when he is upset. I think he might realy hurt himself,아들은 화가 날 때 머리를 때리는 것을 좋아한다 그가 다시 상처를 입을 수도 있다고 생각합니다,아들은 화가 날 때 머리를 때리는 것을 좋아한다
hit:6238_conv:12477,grateful,고마워하는,My sister came and stayed with us when our first child was born.  She took a week off from her job and helped us out.,우리 첫 아이가 태어났을 때 언니가 와서 우리와 함께 있었다. 그녀는 일에서 일주일을 쉬고 우리를 도왔다,언니가
hit:6239_conv:12479,sentimental,감상적인,I remember when my mom used to make me brownies.  Those were the days.,엄마가 브라우니를 만들어주던 때가 생각난다. 옛날이 좋았지.,엄마가 브라우니를 만들어주던 때가
hit:6240_conv:12480,surprised,놀란,it was shocking to see lebron leave the cavs again,르브론이 다시 동굴을 떠나는 것을 보는 것은 충격적이었습니다.,르브론이 다시 동굴을 떠나는 것을 보는 것은
hit:6243_conv:12486,content,만족하는,I took my kids to play at the park the other day and I was content while watching them.,전날 아이들을 데리고 공원에서 놀러 갔는데 그들을 지켜보면서 만족스러웠다.,아이들을###지켜보면서
hit:6243_conv:12487,anticipating,기대하는,I just ordered some hot wings. I cant wait til they get here,핫윙만 주문했어요. 그들이 여기 올 때까지 기다릴 수 없어,핫윙만
hit:6244_conv:12488,disappointed,실망한,I found a text message on my wife phone. She is cheating on me.,나는 아내 전화에서 문자 메시지를 발견했다 그녀는 나를 속이고 있다,아내###그녀는 나를 속이고 있다
hit:6245_conv:12491,embarrassed,당황스러운,i ordered a pizza just because my kids werent home. Then ate it and got rid of th evidence,아이들이 집에 없었기 때문에 피자를 주문했다. 그리고 그것을 먹고 증거를 없애버렸다,아이들이 집에 없었기 때문에 피자를 주문했다
hit:6246_conv:12493,caring,돌보는,"I couldn't afford my textbook, and my roomie made copies of the pages for me.","나는 교과서를 살 여유가 없었고, 룸미는 나를 위해 페이지를 복사해 주었다.",룸미는
hit:6247_conv:12494,afraid,두려워하는,My thermostat is out of control. Feels like winter here.,내 온도 조절 장치가 제어할 수 없습니다. 이곳은 겨울인 것 같습니다.,내 온도 조절 장치가 제어할 수 없습니다
hit:6248_conv:12496,angry,화난,i was mad when i saw a dent in my door,나는 내 문에 움푹 들어간 곳을보고 화가 났어요,내 문에 움푹 들어간 곳을보고
hit:6248_conv:12497,surprised,놀란,My husband just came home early from a business trip and had dinner ready for me when I got home from work! I was shocked to say the least!,남편이 출장에서 일찍 집에 와서 퇴근하고 집에 도착했을 때 저녁을 준비했습니다! 나는 말할 것도 없이 충격을 받았다!,남편이###저녁을 준비했습니다
hit:6249_conv:12499,anticipating,기대하는,waiting for a packaget to be delivered,소포가 배달되기를 기다리는 중,소포가 배달되기를
hit:6250_conv:12500,surprised,놀란,i was shocked when i got the day off,휴가를 얻었을 때 충격을 받았다,휴가를 얻었을 때
hit:6250_conv:12501,angry,화난,I live in a duplex and my neighbors keep parking their cars too far apart for me to park my one car and its a driveway for 4 cars.  They really don't know how to park.,저는 듀플렉스에 살고 있고 이웃 사람들은 제가 차 한 대를 주차할 수 없을 정도로 멀리 떨어져 주차하고 있습니다. 그들은 정말 주차하는 법을 모릅니다.,이웃 사람들은 제가 차 한 대를 주차할 수 없을 정도로 멀리 떨어져 주차하고 있습니다
hit:6251_conv:12502,confident,확신하는,I felt  confident last  time I dressed up nice.,지난번에 멋지게 차려입었을 때 자신감이 생겼어요.,멋지게 차려입었을 때
hit:6251_conv:12503,sentimental,감상적인,I have all of my kids first day pics in an album. I get emottional every first day of school,앨범에 아이들의 첫날 사진이 모두 있습니다. 나는 개학 첫날마다 감정이입,아이들의 첫날 사진이
hit:6252_conv:12504,hopeful,희망에 찬,I am getting a second vacuum from the same company tomorrow and I truly hope it's not a doozy like the first one was!,나는 내일 같은 회사에서 두 번째 진공 청소기를 받고 첫 번째 진공 청소기처럼 멍청하지 않기를 진심으로 바랍니다!,첫 번째 진공 청소기처럼 멍청하지 않기를
hit:6253_conv:12506,excited,흥분한,I am so full of anticipation!  School starts on Monday!,너무 기대가 가득해! 학교는 월요일에 시작한다!,학교는 월요일에 시작한다
hit:6254_conv:12509,sentimental,감상적인,I was looking at some pictures recently and got sentimental about my childhood.,최근에 사진 몇 장을 보다가 어린 시절에 대한 감상이 떠올랐다.,사진 몇 장을 보다가
hit:6255_conv:12510,sad,슬픈,I am not happy that the summer is almost over.,여름이 거의 끝나간다는 것이 기쁘지 않다.,여름이 거의 끝나간다는 것이
hit:6256_conv:12512,prepared,준비된,"I wanted to make sure I had everything.  I packed a flash light, some matches, and a tent.","나는 모든 것을 갖고 있는지 확인하고 싶었다 나는 플래시 라이트와 일부 매치, 텐트를 챙겼다","나는 플래시 라이트와 일부 매치, 텐트를 챙겼다"
hit:6256_conv:12513,sentimental,감상적인,I was thinking about my pets a lot the past few days and how I will always be dedicated to helping animals.,"지난 며칠 동안 반려동물들을 많이 생각하고 있었고, 동물을 돕는 데 어떻게 항상 헌신할 것인지 생각했다.",반려동물들을
hit:6257_conv:12514,excited,흥분한,i cant wait for the weekend!,나는 주말을 기다릴 수 없어!,주말을
hit:6258_conv:12516,lonely,외로운,MY kids are getting older and hanging out with their friends on the weekend. Im always by myself,내 아이들은 나이가 들면서 주말에 친구들과 어울리고 있다 임은 항상 혼자 있다,내 아이들은 나이가 들면서 주말에 친구들과 어울리고 있다
hit:6258_conv:12517,surprised,놀란,i was happy to see i was approved for the weekend off,주말 휴가 승인을 받았다는 걸 보니 기뻤다,주말 휴가 승인을 받았다는 걸 보니
hit:6259_conv:12518,afraid,두려워하는,I ran out of gas while traveling across state and had no idea where I was.,나는 주 전역을 여행하는 동안 기름이 떨어졌고 내가 어디에 있는지 전혀 몰랐습니다.,기름이 떨어졌고
hit:6260_conv:12520,disappointed,실망한,i was sad when i didnt win the lottery,복권에 당첨되지 않았을 때 나는 슬퍼했다,복권에 당첨되지 않았을 때
hit:6260_conv:12521,angry,화난,I'm so hungry and my husband is taking long bringing me food,나는 너무 배고프고 남편은 음식을 가져 오는 데 오래 걸립니다.,남편은 음식을 가져 오는 데 오래 걸립니다.
hit:6262_conv:12524,caring,돌보는,"A lady in my church is going through a hard time, I want to help her out however I can.",우리 교회의 한 여성이 힘든 시간을 보내고 있습니다. 제가 할 수 있는 한 그녀를 돕고 싶습니다.,우리 교회의 한 여성이
hit:6262_conv:12525,caring,돌보는,I bought some groceries today for someone I care about that is HARD to care about sometimes. But they are trying really hard to change..and while it's too soon to tell..I felt very compassionate towards them today.,오늘 내가 신경쓰는 사람을 위해 식료품을 몇 개 샀는데 가끔 신경 쓰는 게 HARD다. 그러나 그들은 정말 변화하기 위해 노력하고 있다. 그리고 너무 빨리 말하면서도 나는 오늘날 그들에게 매우 공감했다.,내가 신경쓰는 사람을 위해
hit:6263_conv:12526,sad,슬픈,My daughter's chihuahua had an autoimmune disease.  She passed away in February,제 딸의 치와와가 자가면역질환을 앓고 있었습니다. 그녀는 2월에 세상을 떠났다.,제 딸의 치와와가###2월에 세상을 떠났다
hit:6264_conv:12529,caring,돌보는,i loved taking care of my sisters pet,나는 여동생의 애완 동물을 돌보는 것을 좋아했습니다.,여동생의 애완 동물을 돌보는 것을
hit:6265_conv:12530,embarrassed,당황스러운,I went to register my daughter for school and brought literally no paperwork. I stood in line for nothing,나는 딸을 학교에 등록하러 갔고 말 그대로 서류를 가져오지 않았습니다. 나는 아무렇지 않게 줄을 섰다,서류를 가져오지 않았습니다
hit:6265_conv:12531,sad,슬픈,I got really upset when I had to move away from my childhood home.  all my memories were there.,어린 시절 집에서 이사를 가야 했을 때 정말 속상했습니다. 내 모든 기억이 거기에 있었다.,집에서 이사를 가야 했을 때
hit:6266_conv:12532,afraid,두려워하는,there have been many instances of attempted abduction in my area. i hate when my wife and son are out without me,우리 지역에서 납치 시도의 사례가 많이 있습니다. 나는 내 아내와 아들이 나 없이 외출하는 것이 싫어,내 아내와 아들이 나 없이 외출하는 것이
hit:6266_conv:12533,afraid,두려워하는,i was scared going home alone the other night,그 전날 밤 혼자 집에 가는 것이 무서웠다,혼자 집에 가는 것이
hit:6267_conv:12535,afraid,두려워하는,I am so scared right now.  I just heard a crashing noise in my back room.,나는 지금 너무 무서워. 방금 뒷방에서 부서지는 소리가 들렸습니다.,뒷방에서 부서지는 소리가 들렸습니다
hit:6268_conv:12536,excited,흥분한,I can't wait until I get paid. I am going SHOPPING,돈을 받을 때까지 기다릴 수 없어요. 나는 쇼핑을 갈거야,쇼핑을 갈거야
hit:6269_conv:12538,content,만족하는,"I had such a nice dinner, I feel great!",정말 좋은 저녁을 먹었어요. 기분이 좋아요!,좋은 저녁을 먹었어요
hit:6269_conv:12539,sentimental,감상적인,I miss when I was younger and living at home. It was such a innocent time. No worries about bills or anything like that.,집에 살던 어린 시절이 그립습니다. 너무나 순진한 시간이었다. 청구서나 그런 걱정은 없습니다.,집에 살던 어린 시절이
hit:6270_conv:12540,excited,흥분한,i cant wait for the weekend!,나는 주말을 기다릴 수 없어!,주말을
hit:6270_conv:12541,sad,슬픈,My rent is going up and I can't afford it. Now we will all have to move,집세가 올라가서 감당이 안되네요. 이제 우리는 모두 움직여야 할 것입니다.,집세가 올라가서
hit:6271_conv:12543,proud,자랑스러운,I am so happy.  I just won a medal this week. .... gold!,난 너무 행복해. 나는 이번 주에 막 메달을 따냈다 금이야!,메달을 따냈다
hit:6272_conv:12544,angry,화난,<y son just wasted my margarita all over my couch. I just got it cleanes,아들이 방금 내 마가리타를 내 소파에 쏟았어. 방금 청소했어요,아들이 방금 내 마가리타를 내 소파에 쏟았어
hit:6273_conv:12547,joyful,즐거운,i am happy its almost the weekend!,나는 거의 주말에 행복해!,거의 주말에
hit:6274_conv:12548,angry,화난,"A guy pulled out turning left right in front of us, he didn't even STOP in the turn lane and he made a semi circle to also pass the left lane and come ALL the way over to the right lane and cut us off. We had to SLAM on the brakes. I truly hate bad drivers",우리 앞에서 좌회전 하던 한 남자가 좌회전 차선에서 정차도 안 하고 반원을 만들어 좌회전 차선도 지나고 오른쪽 차선까지 다 와서 우리를 가로막았다. 우리는 브레이크를 밟아야 했습니다. 나는 나쁜 운전자를 정말로 싫어한다,좌회전 하던 한 남자가###우리를 가로막았다
hit:6275_conv:12550,caring,돌보는,I just love babies. I wish they all could have loving homes,나는 단지 아기를 좋아한다 그들 모두가 사랑하는 집을 가졌으면 좋겠다,아기를
hit:6276_conv:12553,angry,화난,i was pissed when i saw a dent in my door,나는 내 문에 흠집을 보았을 때 화를 냈다.,내 문에 흠집을 보았을 때
hit:6277_conv:12554,lonely,외로운,I went to the skating rink all alone. It was terrible since my friends ditched me.,나는 혼자 스케이트장에 갔다 친구들이 나를 버린 이후로 끔찍했다,혼자 스케이트장에 갔다
hit:6277_conv:12555,grateful,고마워하는,It was so hot today and I was so sweaty. I was so glad I have a great air conditioner at my house!,오늘은 너무 더워서 땀을 많이 흘렸습니다. 집에 에어컨이 있어서 너무 좋았어요!,집에 에어컨이 있어서
hit:6278_conv:12556,impressed,감명받은,I have recently started watching professional handball. I can't believe how good some of the players are. They must have been training a long time.,나는 최근에 프로 핸드볼을 보기 시작했다. 나는 몇몇 선수들이 얼마나 좋은지 믿을 수 없다. 그들은 오랫동안 훈련을 받았음에 틀림없다.,몇몇 선수들이 얼마나 좋은지
hit:6278_conv:12557,embarrassed,당황스러운,at a restraunt without my wallet,지갑 없이 식당에서,지갑 없이
hit:6279_conv:12558,lonely,외로운,I went to the movies all alone. It was quite depressing.,나는 혼자 영화를 보러 갔다 상당히 우울했다,혼자 영화를 보러 갔다
hit:6279_conv:12559,embarrassed,당황스러운,I was running late for work this morning. I had let my dog outside and forgot to make sure he came back. Now he is lost,나는 오늘 아침 일에 늦게 출근하고 있었다 나는 강아지를 밖에 두고 돌아오도록 하는 것을 잊어버렸다 이제 그는 길을 잃었다,강아지를 밖에 두고 돌아오도록 하는 것을 잊어버렸다
hit:6281_conv:12562,lonely,외로운,I went to the park all alone. It was quite depressing.,나는 홀로 공원에 갔다 상당히 우울했다,홀로 공원에 갔다
hit:6281_conv:12563,disgusted,역겨운,Went to put in an order today at the drive thru..and someone stuck their GUM on the speaker...Seriously? Why can't people clean up after themselves. When did society become that entitled?,오늘 드라이브 스루에서 주문하려고 갔는데.. 누군가 스피커에 껌을 붙였습니다...진심으로요? 왜 사람들은 스스로 청소를 할 수 없습니까? 사회가 언제 그런 자격을 갖게 되었습니까?,누군가 스피커에 껌을 붙였습니다
hit:6282_conv:12564,angry,화난,My dog crapped on the rug yesterday. I was so peeved!,어제 우리 강아지가 양탄자에 똥을 쌌습니다. 너무 화났어!,우리 강아지가 양탄자에 똥을 쌌습니다
hit:6282_conv:12565,angry,화난,i was mad when i saw a dent in my door,나는 내 문에 움푹 들어간 곳을보고 화가 났어요,내 문에 움푹 들어간 곳을보고
hit:6283_conv:12566,angry,화난,I just got cable installed and I can never find anything good on television. What a waste,방금 케이블을 설치했는데 텔레비전에서 좋은 것을 찾을 수가 없다. 정말 쓸데없는 일,텔레비전에서 좋은 것을 찾을 수가 없다
hit:6283_conv:12567,afraid,두려워하는,I go on vacation tomorrow.. I hope  I packed everything I need,나는 내일 휴가를 간다 필요한 모든 걸 다 챙겼으면 좋겠어,휴가를 간다
hit:6284_conv:12568,proud,자랑스러운,My son said his first word yesterday. I was filled with pride.,우리 아들이 어제 첫 마디를 했습니다. 자부심이 가득했습니다.,우리 아들이 어제 첫 마디를 했습니다
hit:6284_conv:12569,angry,화난,Someone stole the stereo out of my car.  I am so mad thinking about it.,누군가 내 차에서 스테레오를 훔쳤습니다. 나는 그것에 대해 생각하는 것이 너무 화가 난다.,누군가 내 차에서 스테레오를 훔쳤습니다
hit:6285_conv:12571,confident,확신하는,i went into that interviewing knowing i was going to answer anything they threw at me,나는 그들이 나에게 던진 모든 것에 답할 것이라는 것을 알고 인터뷰에 들어갔다.,나에게 던진 모든 것에 답할 것이라는 것을 알고
hit:6287_conv:12574,sentimental,감상적인,The warm breeze always makes me think of my first kiss. So many good memories.,따뜻한 바람이 항상 첫 키스를 떠올리게 한다. 너무 많은 좋은 기억들이 있다,첫 키스를
hit:6287_conv:12575,sentimental,감상적인,Tomorrow is my last day of work. I am going to miss my coworkers.,내일은 나의 마지막 출근날이다. 나는 동료들을 그리워할 것이다.,나의 마지막 출근날이다
hit:6288_conv:12576,content,만족하는,I just had a meal at Chipotle.  I was quite satisfied with it.,나는 방금 Chipotle에서 식사를 했다. 나는 그것에 꽤 만족했다.,Chipotle에서 식사를
hit:6288_conv:12577,angry,화난,My best friend had to leave town to help take care of her mother who was diagnosed with lung cancer.  Her husband agreed she needed to go and then filed for divorce,가장 친한 친구가 폐암 진단을 받은 어머니를 돌보는 데 도움을 주기 위해 마을을 떠나야 했다. 그녀의 남편은 가야 한다는 데 동의한 뒤 이혼을 신청했다,가장 친한 친구가###그녀의 남편은 가야 한다는 데 동의한 뒤 이혼을 신청했다
hit:6289_conv:12578,angry,화난,My landlord posted a curfew for our complex. Its pointless now the summer is over,집주인이 우리 단지에 통행금지령을 내렸습니다. 무의미한 지금 여름은 끝났어,집주인이 우리 단지에 통행금지령을 내렸습니다
hit:6289_conv:12579,angry,화난,My dog pooped on the rug. I was so mad!,우리 강아지가 양탄자에 똥을 쌌습니다. 내가 너무 화가 났어요!,우리 강아지가 양탄자에 똥을 쌌습니다
hit:6291_conv:12582,disgusted,역겨운,I took the trash out the other night and the bag burst all over me. Never felt so disgusted.,전날 밤에 쓰레기를 버렸는데 가방이 온통 터져버렸어요. 그렇게 혐오감을 느낀 적이 없습니다.,쓰레기를 버렸는데 가방이 온통 터져버렸어요
hit:6292_conv:12584,embarrassed,당황스러운,I was taking a shower at the public pool. I took off my clothes and got in and then finished and realized someone stole my clothes!,나는 공공 수영장에서 샤워를 하고 있었다 옷을 벗고 들어간 뒤 마무리하고 누군가 내 옷을 훔쳤다는 것을 깨달았다!,누군가 내 옷을 훔쳤다는 것을
hit:6292_conv:12585,angry,화난,I saw a guy throw a bunch of garbage out his window. I was so mad. I yelled at him to clean up the trash.,나는 한 남자가 창밖으로 쓰레기를 집어던지는 것을 보았다 나는 정말 미쳤다 나는 그에게 쓰레기를 치우라고 소리쳤다,한 남자가 창밖으로 쓰레기를 집어던지는 것을 보았다
hit:6293_conv:12587,confident,확신하는,I just bought a cabinet from IKEA.  I am sure I can put it together.,방금 IKEA에서 캐비닛을 샀습니다. 나는 그것을 함께 넣을 수 있다고 확신합니다.,캐비닛을###그것을 함께 넣을 수 있다고
hit:6294_conv:12588,angry,화난,My dog pooped on the rug today. I was so mad!,오늘 우리 강아지가 양탄자에 똥을 쌌습니다. 내가 너무 화가 났어요!,우리 강아지가 양탄자에 똥을 쌌습니다
hit:6295_conv:12590,afraid,두려워하는,"the new madden came out today, i was so amped for it",오늘 새로운 매든이 나왔는데 너무 기대가 되었어요,새로운 매든이 나왔는데
hit:6295_conv:12591,embarrassed,당황스러운,I have been cheating on my wife.  I feel so ashamed.,나는 아내를 속이고 있었다 나는 너무 부끄러워,아내를 속이고 있었다
hit:6296_conv:12592,angry,화난,My crocodile bit my hand off. I was so mad!,내 악어가 내 손을 깨물었다 나 정말 미쳤어!,내 악어가 내 손을 깨물었다
hit:6296_conv:12593,embarrassed,당황스러운,I wore miss matched flip flops today not thinking I would get out of the car. I was wrong,오늘은 차에서 내릴 생각도 하지 않고 미스매치의 슬리퍼를 신었다. 내가 틀렸어,미스매치의 슬리퍼를 신었다
hit:6297_conv:12594,embarrassed,당황스러운,My wife asked me to clean the house while she was away for a few days and I ended up wasting my time playing video games instead.,아내는 며칠 동안 집을 비울 때 집 청소를 부탁했고 나는 결국 비디오 게임을 하며 시간을 낭비하게 되었습니다.,비디오 게임을 하며 시간을 낭비하게 되었습니다.
hit:6297_conv:12595,confident,확신하는,I applied for a better position at work and I think I'm going to get it!,직장에서 더 좋은 자리에 지원했는데 잘 될 것 같아요!,더 좋은 자리에 지원했는데
hit:6298_conv:12596,afraid,두려워하는,I have my final exam tomorrow. I am so nervous!,나는 내일 기말고사를 한다 너무 긴장돼!,기말고사를 한다
hit:6298_conv:12597,afraid,두려워하는,I took a medical test today.  I am so nervous to find out the results.,오늘 건강검진을 받았습니다. 결과를 알기에 너무 긴장됩니다.,건강검진을 받았습니다.
hit:6299_conv:12598,embarrassed,당황스러운,I cheated on my math test today. Felt so bad.,나는 오늘 수학 시험에서 부정행위를 했다. 기분이 너무 나빴다.,수학 시험에서 부정행위를 했다
hit:6300_conv:12600,anticipating,기대하는,I can't wait until all of my kids are out of the house. I love them but gee whiz,나는 내 아이들이 모두 집에서 나올 때까지 기다릴 수 없습니다. 나는 그들을 사랑하지만 이런 위즈,내 아이들이 모두 집에서 나올 때까지
hit:6302_conv:12604,sad,슬픈,I need to put my dog up for adoption.  I am so devastated thinking about it.,강아지를 입양시켜야 합니다. 나는 그것에 대해 생각하는 것이 너무 황폐하다.,강아지를 입양시켜야 합니다
hit:6303_conv:12606,angry,화난,"My daughter just got her permit and is learning to drive.  Some drivers are so mean, yelling at her and blowing their horns.",딸아이가 면허증을 받고 운전을 배우고 있습니다. 일부 운전자는 그녀에게 고함을 지르며 경적을 울리며 매우 비열합니다.,일부 운전자는 그녀에게 고함을 지르며 경적을 울리며 매우 비열합니다.
hit:6304_conv:12609,angry,화난,MY kids eat everything thing I buy as soon as i buy it. We can never keep groceries,아이들은 내가 사는 대로 모든 것을 다 먹는다 우리는 식료품을 절대 보관할 수 없다,아이들은 내가 사는 대로 모든 것을 다 먹는다
hit:6305_conv:12610,disgusted,역겨운,"I saw a snake eat a frog, it made me sick.",뱀이 개구리를 먹는 것을 보고 병이 났다.,뱀이 개구리를 먹는 것을 보고
hit:6305_conv:12611,sad,슬픈,My pet rock rolled away yesterday. I was quite saddened.,어제 내 애완용 돌이 굴러 떨어졌습니다. 나는 꽤 슬펐다.,내 애완용 돌이 굴러 떨어졌습니다
hit:6306_conv:12612,grateful,고마워하는,My sister came to stay with us when I was sick.  She took a week off work.,내가 아플 때 언니가 우리와 함께 있으러 왔다 그녀는 일주일간 쉬었다,언니가
hit:6306_conv:12613,disgusted,역겨운,I saw a guy put whipped cream on his taco.  I was really grossed out.,나는 한 남자가 타코에 크림을 바르는 것을 보았다 나는 정말 화가 났다,한 남자가 타코에 크림을 바르는 것을 보았다
hit:6307_conv:12614,joyful,즐거운,We tried for 4 years to get pregnant.  Finally we were and she is 18 now.,우리는 임신을 위해 4년 동안 노력했습니다. 마침내 우리는 되었고 그녀는 이제 18세입니다.,임신을###마침내 우리는 되었고
hit:6308_conv:12616,disappointed,실망한,My pet rock rolled away yesterday. Never have been so distraught in my life.,어제 내 애완용 돌이 굴러 떨어졌습니다. 내 인생에서 그렇게 당황한 적이 없었습니다.,내 애완용 돌이 굴러 떨어졌습니다
hit:6309_conv:12618,sad,슬픈,my friend left my job,내 친구가 직장을 떠났다,내 친구가 직장을 떠났다
hit:6309_conv:12619,hopeful,희망에 찬,I applied for a job at my son's school. I am really counting on getting it.,나는 아들의 학교에 취직을 신청했다. 나는 정말로 그것을 얻을 것을 기대하고 있습니다.,아들의 학교에 취직을 신청했다###그것을 얻을 것을
hit:6310_conv:12620,embarrassed,당황스러운,I ate 5 pizzas all by myself yesterday. Never have felt so bad about myself.,어제 혼자 피자 5판을 먹었습니다. 나 자신에 대해 그렇게 기분이 나빴던 적이 없었습니다.,혼자 피자 5판을 먹었습니다.
hit:6310_conv:12621,sentimental,감상적인,I miss when my kids were little. They loved to hang out with me. Now they are teenagers and think I am weird.,아이들이 어렸을 때가 그리워요. 그들은 나와 어울리는 것을 좋아했습니다. 이제 그들은 십대이고 나를 이상하게 생각합니다.,아이들이 어렸을 때가
hit:6311_conv:12622,embarrassed,당황스러운,I had a night out with my friends. But i lied to my partner that i will be staying late for work,나는 친구들과 밤을 보냈다 그러나 나는 파트너에게 일에 늦게 머물 것이라고 거짓말을 했다,파트너에게 일에 늦게 머물 것이라고 거짓말을 했다
hit:6312_conv:12624,afraid,두려워하는,I went back to college as an adult.  It was surreal seeing all the  young kids around me.,나는 성인이 되어 대학에 다시 갔다. 내 주변의 모든 어린 아이들을 보는 것은 초현실적이었습니다.,성인이 되어 대학에 다시 갔다
hit:6312_conv:12625,confident,확신하는,I have to make a tuna casserole for tomorrow.  I am sure I can do it well.,나는 내일 참치 카세롤을 만들어야 한다 제가 잘할 수 있을 것 같아요.,참치 카세롤을 만들어야 한다
hit:6313_conv:12627,embarrassed,당황스러운,I let out a rip roaring fart in the office today. Never felt so mortified in my life.,나는 오늘 사무실에서 방귀를 뀌었다 내 인생에서 그렇게 불쾌감을 느낀 적이 없었다,사무실에서 방귀를 뀌었다
