conv_id,emotion,kor_emotion,context,kor_context,factor
hit:6730_conv:13460,trusting,신뢰하는,"When at a party, a girl tried to kiss me but I was in a relationship already.",파티에서 한 여자가 나에게 키스를 하려고 했지만 나는 이미 연애 중이었다.,나는 이미 연애 중이었다.
hit:6732_conv:13465,afraid,두려워하는,I was so scared.  I was at a graveyard at dark with my drunk boyfriend..,나는 너무 무서웠다 나는 술에 취한 남자친구와 함께 어두운 묘지에 있었다,술에 취한 남자친구와 함께 어두운 묘지에 있었다
hit:6739_conv:13479,afraid,두려워하는,"So... Last night I saw a huge black spider in my room. Took me like 20 minutes to muster up the courage to attack it. Well... I tried attacking it, and missed, and it went behind a piece of furniture and I couldn't find it again. I slept in another room..","그래서... 어젯밤에 나는 내 방에서 거대한 검은 거미를 보았습니다. 공격할 용기를 내는데 20분 정도 걸렸다. 글쎄요... 공격을 시도했는데 빗나갔고, 가구 뒤에 숨어서 다시 찾을 수 없었습니다. 다른방에서 잤는데..",거대한 검은 거미를 보았습니다
hit:6740_conv:13480,jealous,질투하는,I'm jealous of anyone who doesn't have to deal with student loan debt!,학자금 빚을 갚지 않아도 되는 사람이 부럽다!,학자금 빚을 갚지 않아도 되는 사람이
hit:6742_conv:13484,sentimental,감상적인,I can't believe my favorite restaurant is closing. I am going to miss that place,내가 가장 좋아하는 레스토랑이 문을 닫았다는 것이 믿기지 않습니다. 나는 그 곳이 그리울 것이다,내가 가장 좋아하는 레스토랑이 문을 닫았다는
hit:6747_conv:13494,grateful,고마워하는,I am glad I can afford a little of want I want. One day I will be able to have it all,내가 원하는 것을 조금이나마 감당할 수 있어서 기쁩니다. 언젠가는 다 가질 수 있을거야,내가 원하는 것을 조금이나마 감당할 수 있어서
hit:6752_conv:13504,afraid,두려워하는,Just before my final exam in calculus class. I need to score above a 70.,미적분학 수업 기말고사 직전. 70점 이상을 받아야 합니다.,기말고사
hit:6757_conv:13514,grateful,고마워하는,"I had a tire low on air but, a co-worker of mine had an air compressor in his car he let me use.",나는 공기가 부족한 타이어에 있었지만 내 동료는 그가 사용하도록 허락한 그의 차에 공기 압축기를 가지고 있었습니다.,사용하도록 허락한
hit:6770_conv:13541,joyful,즐거운,I stopped by the gas station today to fill up the car.  I bought a scratcher too and won $2500!,나는 오늘 주유소에 들렀다가 차를 채우려고 했다 나도 스카치를 샀고 2500달러를 받았어!,스카치를 샀고 2500달러를 받았어!
hit:6772_conv:13545,disappointed,실망한,Last weekend my friends and I went away on holiday and two of them got belligerent drunk and completely ruined the night.,"지난 주말에 친구들과 나는 휴가를 떠났고, 두 사람은 술에 취해 밤을 완전히 망쳤다.",술에 취해 밤을 완전히 망쳤다.
hit:6780_conv:13560,surprised,놀란,My boyfriend surprised me with a birthday trip,내 남자친구는 생일 여행으로 나를 놀라게했습니다.,내 남자친구는 생일 여행으로
hit:6784_conv:13569,sentimental,감상적인,Going through Grandma's recipes.,할머니의 레시피를 살펴보세요,할머니의 레시피를
hit:6797_conv:13594,sad,슬픈,My 15 year old dog just died.  He was my buddy and I am all broken up because of his passing.,15살짜리 개가 막 죽었어요. 그는 내 친구였고 나는 그의 죽음으로 인해 모두 헤어졌다.,개가 막 죽었어요###내 친구였고
hit:6802_conv:13605,content,만족하는,"My baby napped for three hours today, which is unusual.  I got so much done.","우리 아기는 오늘 3시간 동안 낮잠을 잤는데, 이례적입니다. 나는 너무 많은 일을 했다.",우리 아기는 오늘 3시간 동안 낮잠을 잤는데
hit:6806_conv:13612,surprised,놀란,I got my new vacuum finally! It works great and has great suction power.,드디어 새 진공청소기를 얻었습니다! 효과가 좋고 흡입력이 좋습니다.,새 진공청소기를
hit:6827_conv:13654,angry,화난,Landlord entered my appartment without notifying me. I was sleeping.,집주인이 나에게 알리지 않고 내 아파트에 들어왔다. 나는 자고 있었다.,집주인이 나에게 알리지 않고 내 아파트에 들어왔다.
hit:6834_conv:13668,surprised,놀란,i didnt expect to get the day off today,나는 오늘 쉬는 날을 기대하지 않았다,쉬는 날을 기대하지 않았다
hit:6836_conv:13673,disappointed,실망한,We were going to the lake for a weekend getaway since we haven't had some downtime in forever and then we got sick instead.,"우리는 주말에 휴가를 보내기 위해 호수에 가려고 했는데, 한동안 다운타임이 없었는데 대신 아팠습니다.",대신 아팠습니다
hit:6839_conv:13679,anticipating,기대하는,"I had a argument with my manager. I think that I will be let go soon,",나는 매니저와 말다툼을 했다 나는 곧 해방될 거라고 생각한다,해방될 거라고
hit:6841_conv:13683,disappointed,실망한,I had my wallet stolen today.,나는 오늘 지갑을 도난당했다,지갑을 도난당했다
hit:6848_conv:13696,afraid,두려워하는,I have to go to the doctor on Monday. I hope everything is okay. I havent been feeling well.,월요일에 병원에 가야 해요. 모든 것이 괜찮기를 바랍니다. 나는 기분이 좋지 않았다.,괜찮기를 바랍니다
hit:6858_conv:13716,embarrassed,당황스러운,I was at work and I meant to send an email to my boss and instead I accidentally sent it out to my whole company. I cant believe it did that,직장에 있었는데 상사에게 이메일을 보내려고 했는데 그 대신 우연히 회사 전체에 보낸 겁니다. 그랬다고 믿을 수가 없다,상사에게 이메일을 보내려고 했는데 그 대신 우연히 회사 전체에 보낸 겁니다
hit:6858_conv:13717,impressed,감명받은,I interned for a Physical Education class for 3rd graders. I was stunned by how intelligent 3rd graders are!,나는 3학년 학생들을 대상으로 물리교육 수업을 인턴했다 나는 3학년 학생들이 얼마나 지능적인지 놀랐다!,3학년 학생들이 얼마나 지능적인지
hit:6860_conv:13720,confident,확신하는,I just started a business.,나는 막 사업을 시작했다,사업을 시작했다
hit:6865_conv:13730,proud,자랑스러운,Nephew playing football this year,올해는 조카가 축구를 하고 있다,축구를 하고 있다
hit:6873_conv:13746,disgusted,역겨운,I saw a guy scratching his behind on the train this morning.,나는 오늘 아침 기차에서 남자가 뒤를 긁는 것을 보았다,남자가 뒤를 긁는 것을
hit:6874_conv:13749,afraid,두려워하는,I can't watch horror movies. They give the creeps and I can't sleep I am so scared!,나는 공포 영화를 볼 수 없다 그들이 겁을 주고 나는 잠을 잘 수 없을 정도로 무서워!,공포 영화를
hit:6875_conv:13751,afraid,두려워하는,Riding coasters this weekend,이번 주말에 코스터 타기,코스터 타기
hit:6876_conv:13753,jealous,질투하는,My buddy at work just bought a brand new boat.  I don't even boat but the thing is really nice and I wish I had one.,직장에 있는 제 친구가 방금 새 보트를 샀습니다. 나는 보트도 타지 않지만 물건이 정말 좋고 하나 갖고 싶습니다.,친구가 방금 새 보트를 샀습니다.
hit:6922_conv:13844,afraid,두려워하는,One night I was at a diner after a long night of partying to get a bite to eat . As I was leaving I was clearly being followed by someone. He grabbed my purse and demanded my keys.,어느 날 밤 나는 오랜 밤 파티를 마치고 식당에 있었다 나는 떠나는 동안 분명 누군가를 따라가고 있었다 그는 내 지갑을 잡고 내 열쇠를 요구했다,그는 내 지갑을 잡고 내 열쇠를 요구했다
hit:6924_conv:13848,proud,자랑스러운,My son started walking the past couple of days.,아들은 지난 며칠 동안 걷기 시작했다,걷기 시작했다
hit:6925_conv:13851,impressed,감명받은,I seen a guy riding a unicycle today. He was just listening to music and making it look easy.,나는 오늘 외발 자전거를 타는 사람을 보았다. 그는 그저 음악을 들으면서 쉽게 보이도록 만들고 있었다.,외발 자전거를 타는 사람을
hit:6934_conv:13868,afraid,두려워하는,Roller coasters this weekend,이번 주말 롤러코스터,롤러코스터
hit:6935_conv:13871,embarrassed,당황스러운,"I was supposed to go on a trip with my friend, but I got sick.",친구와 여행을 가려고 했는데 몸이 아파서,여행을 가려고 했는데 몸이 아파서
hit:6939_conv:13879,sentimental,감상적인,There's this Chinese takeout place I used to go by during college often.,대학 다닐 때 자주 가던 중국집이 있습니다.,자주 가던 중국집이
hit:6959_conv:13919,trusting,신뢰하는,"My job is going through a tough time, but I'm going to stick with them.","내 일은 힘든 시간을 보내고 있지만, 나는 그들을 따라가겠다",그들을 따라가겠다
hit:6961_conv:13922,surprised,놀란,i was caught off guard when i was told i could go home early,일찍 집에 갈 수 있다는 말을 듣고 당황했다,일찍 집에 갈 수 있다는 말을 듣고
hit:6963_conv:13926,anticipating,기대하는,My husband and I are taking a vacation by ourselves.  We are going to a little beach area in Florida for a week.,남편과 저는 혼자 휴가를 갑니다. 우리는 일주일 동안 플로리다의 작은 해변 지역에 갈 것입니다.,휴가를 갑니다.
hit:6970_conv:13940,confident,확신하는,"we are going to a concert sunday, i am sure its going to be great","우리는 일요일에 콘서트에 갈거야, 나는 그것이 좋을 것이라고 확신한다",콘서트에
hit:6985_conv:13970,disappointed,실망한,I had a tire blow out on my a few weeks ago on my way to work. I got reprimanded for being late.,몇 주 전 출근길에 타이어 펑크가 났습니다. 늦어서 질책을 받았습니다.,늦어서 질책을 받았습니다
hit:6990_conv:13980,disappointed,실망한,"I seen an awesome sale for Black Friday last year, and was just about to buy a new gaming system. When I put in the online shopping cart it said they were all sold out. I wanted that system so bad!","나는 작년에 블랙 프라이데이에 대한 굉장한 세일을 보았고, 새로운 게임 시스템을 막 구입하려 하고 있었습니다. 장바구니에 담았더니 다 품절이라고 뜨더라구요. 나는 그 시스템을 너무 원했다!",다 품절이라고 뜨더라구요
hit:6995_conv:13991,afraid,두려워하는,"the braves are really good, i am hoping they dont blow it","용감한 사람들은 정말 좋아, 그들이 그것을 날려 버리지 않기를 바랍니다",그것을 날려 버리지 않기를
hit:6999_conv:13999,anticipating,기대하는,im going to a show on sunday! i expect it to be very good,일요일에 쇼를 보러 갈 거야! 아주 좋을 것으로 기대한다,쇼를
hit:7003_conv:14007,angry,화난,Our home was broken into when we moved in and it made me so mad.,우리가 이사 갔을 때 우리 집은 무너졌고 그것은 나를 너무 화나게했습니다.,우리 집은 무너졌고
hit:7005_conv:14011,surprised,놀란,My friends put together a party for my graduation.,내 친구들은 내 졸업식을 위해 파티를 열었다.,파티를
hit:7009_conv:14019,excited,흥분한,My husband is going on a fishing trip with some of his friends in October.  I'm actually looking forward to it - just some time with my girls doing girl stuff!,남편은 10월에 친구들과 낚시 여행을 갈 예정입니다. 나는 실제로 그것을 기대하고 있습니다 - 내 여자들이 여자 물건을 하고 있는 시간입니다!,남편은 10월에 친구들과 낚시 여행을 갈 예정입니다
hit:7010_conv:14021,confident,확신하는,i am sure the braves will contend for the title this year!,나는 용감한 사람들이 올해 타이틀을 놓고 경쟁할 것이라고 확신합니다!,경쟁할 것이라고 확신합니다
hit:7025_conv:14051,angry,화난,I keep heading a noise coming from my attic,나는 계속 내 다락방에서 들려오는 소음을 향하고 있어,다락방에서 들려오는 소음을
hit:7029_conv:14059,lonely,외로운,My dog passed away last week from old age and I've been really missing him. I don't think I can ever have another pet.,제 강아지가 지난주에 노령으로 세상을 떠났고 저는 정말 그를 보고 싶었습니다. 나는 다른 애완 동물을 가질 수 없다고 생각합니다.,제 강아지가 지난주에 노령으로 세상을 떠났고
hit:7031_conv:14062,angry,화난,My mother in law cannot mind her own business.  She always tries to bend my husband's ear to her way of thinking we should do things.,시어머니는 자신의 일에 신경을 쓸 수 없습니다. 그녀는 항상 우리가 일을 해야 한다는 생각에 남편의 귀를 기울이려고 합니다.,우리가 일을 해야 한다는 생각에
hit:7034_conv:14068,impressed,감명받은,i moved my push ups to 1000 im astonished,나는 내 푸쉬업을 1000으로 옮겼다,푸쉬업을 1000으로
hit:7050_conv:14101,angry,화난,"I had a parking spot at my job, but I didn't have a car.  Another friend decided that he would use my spot since I wasn't using it.",직장에 주차장이 있었지만 차가 없었습니다. 다른 친구는 내가 사용하지 않기 때문에 내 자리를 사용하기로 결정했습니다.,다른 친구는 내가 사용하지 않기 때문에 내 자리를 사용하기로 결정했습니다
hit:7055_conv:14110,lonely,외로운,"My wife left for a trip this weekend, so it is just me and our dog. It feels a little sad.",아내가 이번 주말에 여행을 떠났기 때문에 나와 우리 개뿐이다. 조금 슬프게 느껴진다,아내가 이번 주말에 여행을 떠났기 때문에
hit:7061_conv:14122,confident,확신하는,I applied for a new job and my interview went great!,새로운 직장에 지원했고 면접은 잘 봤습니다!,면접은 잘 봤습니다
hit:7078_conv:14157,impressed,감명받은,My friend dropped his phone but dived and caught it,내 친구가 폰을 떨어뜨렸는데 잠수해서 잡았다,잠수해서 잡았다
hit:7101_conv:14202,impressed,감명받은,My friend had basically nothing in his life. Randomly he got a job and a girlfriend within like a week.,내 친구는 기본적으로 그의 삶에 아무것도 없었다 무작정 그는 일자리와 여자친구를 일주일 안에 얻었다,그는 일자리와 여자친구를 일주일 안에 얻었다
hit:7116_conv:14232,sentimental,감상적인,My sister is getting married next week. Though i am happy for her. I feel like am losing her and am going to miss her,언니가 다음주에 결혼해요. 그녀 때문에 행복하지만. 그녀를 잃는 것 같고 그리워질 것 같아,그녀를 잃는 것 같고
hit:7116_conv:14233,embarrassed,당황스러운,I feel bad I didn't refill my mother's car with gas.,어머니의 차에 기름을 채우지 않은 것이 유감입니다.,어머니의 차에 기름을 채우지 않은 것이
hit:7117_conv:14234,content,만족하는,I am good with what kind of car I drive.,나는 어떤 차를 몰고 다니는 것이 좋다.,차를 몰고 다니는 것이
hit:7120_conv:14241,afraid,두려워하는,I am always afraid a comet with hit the earth.,나는 항상 혜성이 지구와 충돌하는 것을 두려워합니다.,혜성이 지구와 충돌하는 것을
hit:7123_conv:14246,afraid,두려워하는,Riding coasters next week :/,다음 주에 코스터 타기 :/,코스터 타기
hit:7130_conv:14261,angry,화난,I was checking out at the store and the lines were very long. They only had two registers open.,매장에 체크아웃을 하고 있었는데 줄이 엄청 길었어요. 그들은 두 개의 레지스터 만 열려있었습니다.,줄이 엄청 길었어요
hit:7133_conv:14267,embarrassed,당황스러운,I ate a whole pack of cookies,쿠키 한 봉지를 다 먹었다,쿠키 한 봉지를 다 먹었다
hit:7134_conv:14269,disappointed,실망한,I totally thought that I aced my final and got an A in the class. Instead I failed it and got a C in that class.,나는 내가 기말고사에서 득점하고 수업에서 A를 받았다고 생각했다. 대신 나는 그것을 실패했고 그 수업에서 C를 받았습니다.,C를 받았습니다
hit:7140_conv:14281,jealous,질투하는,My friend just bought a new Audi.  I am so envious of him.,내 친구가 새로 아우디를 샀어요. 나는 그가 너무 부럽다.,내 친구가 새로 아우디를 샀어요
hit:7147_conv:14295,angry,화난,My pizza got delivered and it's cold.  That makes me so upset.,내 피자가 배달되었고 차가워졌습니다. 너무 화가 난다.,피자가 배달되었고 차가워졌습니다
hit:7149_conv:14298,angry,화난,The person that was in charge of my reservation couldn't speak english well,내 예약을 담당했던 사람은 영어를 잘 못했다,영어를 잘 못했다
hit:7151_conv:14302,hopeful,희망에 찬,I have a job interview next week. I hope I get it,다음주에 면접이 있어요. 내가 그것을 얻을 수 있기를 바랍니다,면접이
hit:7169_conv:14338,proud,자랑스러운,My friend got promoted at work,내 친구가 직장에서 승진했다,내 친구가 직장에서 승진했다
hit:7172_conv:14345,sentimental,감상적인,I can't let go of my old car.,나는 낡은 차를 놓을 수 없다,낡은 차를
hit:7177_conv:14354,afraid,두려워하는,I got trapped in a cave.,나는 동굴에 갇혔다,동굴에 갇혔다
hit:7194_conv:14388,embarrassed,당황스러운,I just ate a whole pack of cookies,나는 그냥 쿠키 한 봉지를 다 먹었다,쿠키 한 봉지를 다 먹었다
hit:7196_conv:14392,anticipating,기대하는,I am hoping to have  anew job by the end of next week,나는 다음 주 말까지 새로운 직업을 갖기를 희망한다,새로운 직업을 갖기를
hit:7198_conv:14397,angry,화난,My cat vomited on my rug today,오늘 고양이가 내 카펫에 구토를 했다,고양이가 내 카펫에 구토를 했다
hit:7199_conv:14399,afraid,두려워하는,"I walked into my physics final knowing that I was gonna do awful. Despite that, I was still nervous walking in there.",나는 내가 끔찍할 것이라는 것을 알고 내 물리학 결승전에 들어갔다. 그럼에도 불구하고 나는 거기에 걸어가는 것이 여전히 긴장되었다.,거기에 걸어가는 것이
hit:7208_conv:14416,disappointed,실망한,I found out my son has been bullying kids at school.,나는 아들이 학교에서 아이들을 괴롭히고 있는 것을 알게 되었다,아이들을 괴롭히고 있는 것을
hit:7209_conv:14418,joyful,즐거운,I proposed to my girlfriend and she said yes.  I am so happy she did.,여자친구에게 프러포즈를 했더니 그렇다고 하더군요. 그녀가 해서 너무 기쁩니다.,프러포즈를
hit:7222_conv:14445,confident,확신하는,I have to make a six layer bean dip later.  I am sure it will be good.,나중에 6단 팥빙수를 만들어야 해요. 나는 그것이 좋을 것이라고 확신한다.,6단 팥빙수를
hit:7230_conv:14460,angry,화난,I have never this unhappy  in my whole life,나는 평생 이렇게 불행한 적이 없다,이렇게 불행한 적이 없다
hit:7232_conv:14464,prepared,준비된,I really needed to eat something and workout before the gym closed. I got myself a healthy meal and then drank a protein shake until I was ready.,체육관이 문을 닫기 전에 식사와 운동이 정말 필요했습니다. 나는 건강식을 먹고 준비가 될 때까지 단백질 셰이크를 마셨다.,체육관이 문을 닫기 전에
hit:7247_conv:14494,jealous,질투하는,my little dog likes my new girlfriend too much,내 작은 개는 내 새 여자 친구를 너무 좋아합니다,내 작은 개는 내 새 여자 친구를 너무 좋아합니다
hit:7248_conv:14497,embarrassed,당황스러운,I dumped my girlfriend for a younger woman.  I feel so ashamed.,나는 연하의 여자를 위해 여자친구를 차버렸다. 너무 부끄럽다.,연하의 여자를 위해 여자친구를 차버렸다
hit:7254_conv:14508,proud,자랑스러운,My art project got first place. in the fair.,내 예술 프로젝트가 1위를 차지했습니다. 박람회에서.,내 예술 프로젝트가 1위를 차지했습니다
hit:7260_conv:14521,jealous,질투하는,I ended up getting sick last night after eating out.  Now all my friends are out at the lake without me.,나는 외식 후 어젯밤에 아프게 되었다 이제 친구들은 모두 나 없이 호수에 있다,친구들은 모두 나 없이 호수에 있다
hit:7263_conv:14527,embarrassed,당황스러운,I accidentally spilled my drink on my friend at dinner. It made me want to sink into the floor,저녁 식사 중에 실수로 친구에게 음료수를 쏟았습니다. 바닥에 가라앉고 싶게 만들었다,친구에게 음료수를 쏟았습니다
hit:7276_conv:14552,lonely,외로운,My cat is at the kitty spa.,내 고양이는 키티 스파에 있다,내 고양이는 키티 스파에 있다
hit:7279_conv:14559,angry,화난,i was pissed when i saw someone put a dent in my door,나는 누군가가 내 문에 구멍을 뚫는 것을 보고 화가 났습니다.,누군가가 내 문에 구멍을 뚫는 것을
hit:7281_conv:14562,proud,자랑스러운,I've got enough self-esteem to know when it's a good time to party and when it's a good time to stay in.  I'm happy that I've got more self-discipline than most of my friends.  Which also explains how most of them are broke and I'm not.,나는 파티하기 좋은 시간과 파티에 머물기에 좋은 시간을 알 수 있을 만큼 충분한 자부심을 가지고 있습니다. 대부분의 친구들보다 자제력이 높아서 기쁩니다. 이것은 또한 그들 대부분이 파산했고 내가 파산하지 않은 방법을 설명합니다.,충분한 자부심을 가지고 있습니다
hit:7285_conv:14571,hopeful,희망에 찬,i was hoping to have the day off,나는 하루 쉬기를 바라고 있었다,하루 쉬기를
hit:7292_conv:14584,angry,화난,finally got to mow my lawn and two thirds of the way done it starts raining.,마침내 잔디를 깎았고 3분의 2가 비가 내리기 시작했습니다.,비가 내리기 시작했습니다
hit:7300_conv:14600,afraid,두려워하는,i was scared walking home alone last week,나는 지난주에 집에 혼자 걸어가는 것이 무서웠다,집에 혼자 걸어가는 것이
hit:7301_conv:14603,surprised,놀란,My friend hit a hole in one during only his second round of golf,내 친구가 골프 두 번째 라운드에서 홀인원을 쳤다.,홀인원을 쳤다
hit:7302_conv:14605,disappointed,실망한,i was crushed when i didnt win the lottery,복권에 당첨되지 않았을 때 나는 무너졌다,복권에 당첨되지 않았을 때
hit:7304_conv:14609,afraid,두려워하는,I just saw a brown recluse crawling on my desk.,방금 내 책상 위를 기어다니는 갈색 은둔자를 보았다.,책상 위를 기어다니는 갈색 은둔자를
hit:7320_conv:14641,trusting,신뢰하는,The only lady I put my trust in (aside from my mother) these days is Lady Luck.  She hasn't failed me yet and I see a lot of good things in our future,"요즘 내가 (어머니로부터 신뢰를 받는) 유일한 여자는 레이디 럭키다. 그녀는 아직 나를 실망시키지 않았고, 앞으로 좋은 일들이 많이 보인다","나를 실망시키지 않았고,"
hit:7324_conv:14649,disappointed,실망한,i really wanted to get pregnant but month after month it didn't happen,나는 정말 임신하고 싶었지만 한 달 동안 그런 일은 없었다,한 달 동안 그런 일은 없었다
hit:7341_conv:14682,angry,화난,i was pissed when i forgot my house keys at work,직장에서 집 열쇠를 잊어버렸을 때 화가 났다,집 열쇠를 잊어버렸을 때
hit:7344_conv:14688,disappointed,실망한,i was saddened to see i didnt win the lottery,나는 복권에 당첨되지 않은 것을 보고 슬펐다,복권에 당첨되지 않은 것을
hit:7362_conv:14725,sad,슬픈,I get a little upset this time of year. It makes me miss my dad,올해 이맘때면 좀 속상해요. 아빠를 그리워하게 만든다.,아빠를 그리워하게 만든다
hit:7363_conv:14726,excited,흥분한,"I'm getting all worked up for fall, it's my favorite season.",내가 가장 좋아하는 계절인 가을을 위해 모든 것을 준비하고 있습니다.,가을
hit:7364_conv:14728,joyful,즐거운,I am so happy the kids are going back to school!,아이들이 학교로 돌아가서 너무 기뻐요!,아이들이 학교로 돌아가서
hit:7368_conv:14737,lonely,외로운,I broke up with my girlfriend this same time last year.,작년 이맘때 여자친구와 헤어졌습니다.,여자친구와 헤어졌습니다.
hit:7369_conv:14739,angry,화난,i was mad when i saw my dog was missing,나는 내 개가 사라진 것을 보고 화가 났다.,개가 사라진 것을
hit:7382_conv:14764,jealous,질투하는,My friend got to go on a trip this weekend without me. I am pretty envious,친구는 나 없이 이번 주말에 여행을 떠나야 한다 나는 상당히 부러워,친구는 나 없이 이번 주말에 여행을 떠나야 한다
hit:7405_conv:14811,caring,돌보는,"My best friends' mom has lung cancer.  It's so hard to know how exactly to help her deal with this, so I just try to be there to listen.",내 가장 친한 친구의 엄마가 폐암에 걸렸다. 그녀가 이 문제를 처리하는 데 어떻게 도움을 주어야 할지 정확히 알기가 너무 어렵습니다. 그래서 저는 그저 듣기 위해 거기에 가려고 합니다.,문제를 처리하는 데 어떻게 도움을 주어야 할지
hit:7409_conv:14819,impressed,감명받은,"The first time I saw tiger woods playing golf, I was really very influenced bu his style of play",나는 타이거 우즈가 골프를 치는 것을 처음 봤을 때 그의 플레이 스타일에 많은 영향을 받았다.,타이거 우즈가 골프를 치는 것을 처음 봤을 때 그의 플레이 스타일에
hit:7431_conv:14863,hopeful,희망에 찬,"I have been jobless for 6 months now. Next week, I have five interviews. I hope to be hire in one of those positions.",나는 지금 6개월간 일자리가 없었다 다음 주에는 다섯 가지 면접이 있다. 나는 그 직책 중 하나로 고용되기를 바란다,직책 중 하나로 고용되기를
hit:7442_conv:14885,trusting,신뢰하는,The time a girl tried to kiss me at a party. I already had a girlfriend.,한 여자가 파티에서 나에게 키스를 하려고 했던 때. 나는 이미 여자친구가 있었다.,나는 이미 여자친구가 있었다.
hit:7446_conv:14892,afraid,두려워하는,I have been diagnosis wirh cancer. I am very scared. I don't know what to do.,나는 위암 진단을 받았다 나는 매우 무서워 나는 어떻게 해야 할지 모르겠다,위암 진단을 받았다
hit:7448_conv:14896,disgusted,역겨운,My neighbors wasted a bag of doritos on the stairs and just left them there. What a jerk,내 이웃은 계단에서 도리토스 한 봉지를 낭비하고 그냥 거기에 두었습니다. 무슨 바보,도리토스 한 봉지를 낭비하고 그냥 거기에 두었습니다.
hit:7466_conv:14932,embarrassed,당황스러운,I drank too much and peed my pants at the club. It was horrifying.,술을 너무 많이 마시고 클럽에서 바지에 오줌을 쌌다. 그것은 끔찍했다.,술을 너무 많이 마시고 클럽에서 바지에 오줌을 쌌다.
hit:7466_conv:14933,content,만족하는,"I had such a nice dinner, I still feel nice and full!","나는 그런 멋진 저녁을 먹었고, 여전히 기분이 좋고 포만감이 있습니다!","멋진 저녁을 먹었고,"
hit:7471_conv:14942,angry,화난,My mom sold my dog! we loved him.,우리 엄마가 내 개를 팔았어! 우리는 그를 사랑했다,우리 엄마가 내 개를 팔았어
hit:7479_conv:14958,embarrassed,당황스러운,I accidentally crashed my shopping cart into a shelf and lots of stuff went all over the floor. I couldn't believe it.,나는 실수로 장바구니를 선반에 부딪혔고 많은 물건이 바닥에 떨어졌습니다. 믿을 수 없었다.,실수로 장바구니를 선반에 부딪혔고 많은 물건이 바닥에 떨어졌습니다.
hit:7491_conv:14982,sentimental,감상적인,I was playing some video games with my nephew and it really made me miss the old days.,조카와 비디오 게임을 하고 있었는데 정말 옛날이 그리워졌습니다.,조카와 비디오 게임을 하고 있었는데
hit:7508_conv:15016,embarrassed,당황스러운,I broke my wife's phone. I blamed it on my dog!!,나는 아내의 전화를 끊었다 내 개 탓이야! !,나는 아내의 전화를 끊었다
hit:7522_conv:15045,disappointed,실망한,"I was counting on my brother to pick me up from school, he never showed.",나는 학교에서 나를 데리러 오는 형을 기대하고 있었는데 그는 나타나지 않았다.,그는 나타나지 않았다.
hit:7533_conv:15067,embarrassed,당황스러운,I lied to a guy about my age and we have been datin for a while now.,나는 내 또래의 남자에게 거짓말을했고 우리는 지금 잠시 동안 데이트했습니다.,남자에게 거짓말을했고
hit:7534_conv:15069,grateful,고마워하는,My sister showed up at my house with some delicious soup knowing that I am sick. Made me so happy,누나는 내가 아픈 줄 알고 맛있는 수프를 들고 우리 집에 나타났다. 날 너무 행복하게 해줬어,누나는 내가 아픈 줄 알고 맛있는 수프를 들고 우리 집에 나타났다.
hit:7536_conv:15073,excited,흥분한,Tomorrow we are invited to a pool party at our friend's house. So much hype for this event I have,내일 우리는 친구 집에서 열리는 수영장 파티에 초대됩니다. 나는이 이벤트에 대한 많은 과대 광고를 가지고 있습니다,수영장 파티에
hit:7537_conv:15074,angry,화난,I can't believe my daughter added things she didn't need on her supply list,나는 내 딸이 그녀의 공급 목록에 필요하지 않은 것을 추가했다는 것을 믿을 수 없습니다,내 딸이 그녀의 공급 목록에 필요하지 않은 것을 추가했다는 것을
hit:7542_conv:15084,afraid,두려워하는,My mom's aunt had received a positive for breast cancer test. I am so afraid for her health,어머니의 이모가 유방암 검사에서 양성 판정을 받았습니다. 나는 그녀의 건강이 너무 두려워,어머니의 이모가 유방암 검사에서 양성 판정을 받았습니다.
hit:7545_conv:15090,disappointed,실망한,"I was expecting a higher grade on my last exam, but unfortunately it was lower than I had hoped.",나는 지난 시험에서 더 높은 점수를 기대했지만 불행히도 기대했던 것보다 낮았다.,기대했던 것보다 낮았다.
hit:7550_conv:15101,content,만족하는,The sun is shining and I have the day to myself.,태양은 빛나고 나는 나 자신에게 하루를 보낸다.,나 자신에게 하루를 보낸다.
hit:7553_conv:15106,anticipating,기대하는,I'm looking forward to the Spanish Supercup tonight.,나는 오늘 밤 스페인 슈퍼컵이 기대된다,스페인 슈퍼컵이
hit:7562_conv:15125,trusting,신뢰하는,I will always believe in god.,나는 항상 신을 믿을 것이다,신을 믿을 것이다
hit:7563_conv:15127,joyful,즐거운,I am so happy for my sister,언니가 있어서 너무 행복해,언니가 있어서 너무 행복해
hit:7565_conv:15130,impressed,감명받은,I really enjoyed the concert last night.,나는 어젯밤 콘서트를 정말 즐겼다,콘서트를
hit:7577_conv:15154,afraid,두려워하는,I'm worried about an interview I have on Monday,월요일에 면접이 있어서 걱정입니다,면접이
hit:7580_conv:15161,proud,자랑스러운,I made an amazing pizza the other day,전날 놀라운 피자를 만들었어요,전날 놀라운 피자를 만들었어요
hit:7589_conv:15178,prepared,준비된,I am ready to go on Jeopardy.,나는 저택에 갈 준비가 되어 있다,저택에 갈 준비가
hit:7598_conv:15196,afraid,두려워하는,I was in the woods and a bear chased after me.  I was so scared.,나는 숲 속에 있었고 곰이 쫓아왔다 나는 너무 무서웠다,곰이 쫓아왔다
hit:7657_conv:15315,sentimental,감상적인,I walked by my old friends neighborhood.,나는 옛 친구들 동네를 걸어갔다,옛 친구들 동네를
